_source,_player,_trial,peak_pelvis_v,peak_trunk_v,peak_humerus_v,peak_arm_v,peak_forearm_v,peak_hand_v,pelvis_to_trunk_lag_ms,trunk_to_humerus_lag_ms,max_x_factor,hip_shoulder_sep_at_fp,max_cog_velo_m_s,cog_decel_m_s,fp1_z_peak,fp2_z_peak,lead_z_peak,rear_z_peak,drive_propulsive_peak_pct_bw,drive_propulsive_impulse_pct_bw_s,lead_braking_peak_pct_bw,lead_braking_impulse_pct_bw_s,lead_block_duration_ms,horizontal_to_vertical_ratio,newtforce_turning_point_z_pct_bw,newtforce_lead_negative_y_pct_bw,newtforce_lead_negative_y_ms_after_br,newtforce_time_of_transfer_ms,layback_deg,torso_fwd_tilt_at_fp,torso_side_bend_at_mer,lead_knee_at_fp,lead_knee_at_br,stride_length,stride_pct,sampling_rate_hz_internal,fp_mapping,fc_frame,br_frame,n_frames
Raw,songyungrok,Fastball RH Markerless 5,682.9942,750.20789,4587.43506,4587.43506,,3505.98706,3.3,160.0,23.47507,23.47507,,,0.0,1205.60742,0.0,1205.60742,2.1,2.89,,,163.3,0.015,134.9,,,,175.42029,-8.85289,35.8624,48.31349,66.71477,1.54593,82.24761,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",897,946,5108
Raw,songyungrok,Fastball RH Markerless 6,745.98395,835.29761,4751.51611,4751.51611,,3272.42554,6.7,160.0,24.89618,24.60083,,,0.0,1225.57251,0.0,1225.57251,1.7,2.42,,,166.7,0.012,137.1,,,,173.7095,-8.3288,37.40035,47.6828,69.40708,1.55185,82.56286,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",802,852,4884
Raw,songyungrok,Fastball RH Markerless 7,715.37225,762.44324,4674.65332,4674.65332,,3149.38867,6.7,160.0,25.1562,22.73485,,,0.0,1188.34924,0.0,1188.34924,3.4,4.75,,,186.7,0.025,125.7,,,,178.74001,-10.0935,37.82985,39.60325,68.29459,1.52358,81.05876,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",970,1026,5760
Raw,songyungrok,Fastball RH Markerless 9,707.81195,835.38507,4648.41309,4648.41309,,2941.54956,6.7,153.3,24.79767,24.62599,,,0.0,1202.16858,0.0,1202.16858,2.0,3.79,,,163.3,0.015,134.6,,,,176.85403,-7.19859,39.13392,46.71633,68.11076,1.54656,82.28143,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",980,1029,5736
Raw,sonjihwan,Fastball RH Markerless 10,787.47131,1031.43274,3982.31592,3982.31592,,2577.68091,13.3,156.7,25.30464,23.04283,,,0.0,497.57288,0.0,497.57288,2.6,7.6,,,163.3,0.044,55.7,,,,200.53427,-1.09676,29.13623,57.64828,54.2523,1.40524,78.03134,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",952,1001,5852
Raw,sonjihwan,Fastball RH Markerless 3,657.94751,884.90729,3767.9370099999996,3767.9370099999996,,2898.25049,20.0,163.3,25.2538,20.92882,,,0.0,474.41296,0.0,474.41296,5.4,15.42,,,160.0,0.093,34.5,,,,204.00293,-3.58275,25.13438,53.66597,45.54462,1.44103,80.01903,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",987,1035,5992
Raw,sonjihwan,Fastball RH Markerless 5,625.34821,807.73669,3991.38086,3991.38086,,2579.22388,13.3,160.0,22.89511,20.28474,,,0.0,506.91415,0.0,506.91415,2.8,8.22,,,140.0,0.047,56.7,,,,200.97522,2.59972,30.1958,54.12796,47.42385,1.42728,79.25571,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",919,961,5424
Raw,sonjihwan,Fastball RH Markerless 6,644.49774,825.21423,3955.3022499999997,3955.3022499999997,,2704.83594,26.7,153.3,23.7166,20.51585,,,0.0,479.86966,0.0,479.86966,4.6,9.67,,,156.7,0.083,53.2,,,,201.48956,1.60443,29.14046,53.11523,46.40884,1.42717,79.24951,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",993,1040,6220
Raw,sonjihwan,Fastball RH Markerless 7,661.64697,909.55542,4023.6123,4023.6123,,2358.63037,33.3,146.7,24.1737,20.29956,,,0.0,513.7525,0.0,513.7525,2.7,9.44,,,150.0,0.047,57.0,,,,200.49925,1.52477,31.46251,56.57842,51.11506,1.40641,78.0965,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1145,1190,6336
Raw,sonjihwan,Fastball RH Markerless 8,671.33228,941.03912,3867.67871,3867.67871,,2573.41016,16.7,160.0,22.33437,17.3602,,,0.0,424.26941,0.0,424.26941,3.0,8.45,,,146.7,0.059,47.3,,,,203.00446,3.19791,29.13865,55.37767,52.63254,1.42849,79.32249,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",940,984,5876
Raw,sonjihwan,Fastball RH Markerless 9,676.36334,760.7608,4179.72461,4179.72461,,2844.46631,23.3,150.0,19.54687,17.6012,,,0.0,376.43881,0.0,376.43881,2.6,6.71,,,146.7,0.049,41.8,,,,203.48718,1.86283,30.33109,53.60549,45.99397,1.42091,78.90176,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",948,992,5944
Raw,yoohyungseok,Fastball RH Markerless 1,649.36932,928.83734,3074.3103,3074.3103,,3280.89648,63.3,70.0,14.9663,14.07529,,,0.0,873.05585,0.0,873.05585,3.9,9.51,,,163.3,0.04,94.0,,,,175.03917,-8.82909,20.57949,55.67141,43.27261,1.35429,74.36314,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",919,968,5616
Raw,yoohyungseok,Fastball RH Markerless 3,633.87872,936.42456,3206.25537,3206.25537,,2789.4917,66.7,66.7,15.12888,14.85389,,,0.0,916.81879,0.0,916.81879,4.7,10.66,,,163.3,0.044,101.5,,,,174.63577,-7.39785,22.69048,57.21495,44.58124,1.36982,75.21612,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",945,994,5708
Raw,yoohyungseok,Fastball RH Markerless 4,698.48206,917.55652,3579.52637,3579.52637,,2447.35522,70.0,70.0,42.26955,,,,2339.33496,1279.82971,2339.33496,1279.82971,,,,,,,,,,,177.46005,,23.85329,,37.86546,,,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",,1017,6000
Raw,yoohyungseok,Fastball RH Markerless 5,703.96063,951.81403,3539.36938,3539.36938,,2835.05371,3.3,130.0,17.52844,17.52844,,,0.0,901.96381,0.0,901.96381,5.6,12.67,,,150.0,0.055,101.0,,,,179.09958,-5.82599,23.93614,55.12256,38.7826,1.40401,77.09316,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",927,972,6136
Raw,yoohyungseok,Fastball RH Markerless 6,715.12286,953.21851,3023.2207,3023.2207,,2720.90845,70.0,70.0,19.35488,19.34063,,,0.0,910.65277,0.0,910.65277,5.5,10.79,,,156.7,0.053,101.9,,,,175.64197,-7.43312,22.67188,53.91936,37.51562,1.42789,78.4046,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1011,1058,5992
Raw,yoohyungseok,Fastball RH Markerless 7,677.39148,921.81696,3411.96338,3411.96338,,2464.87939,70.0,70.0,20.70721,20.31756,,,0.0,877.6731,0.0,877.6731,5.1,10.68,,,166.7,0.049,97.2,,,,179.64803,-9.17953,23.8922,57.51825,43.21013,1.42132,78.04385,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",921,971,5556
Raw,yoohyungseok,Fastball RH Markerless 8,701.73615,947.29523,3274.0686,3274.0686,,2526.53467,66.7,66.7,18.74723,18.69924,,,0.0,893.30249,0.0,893.30249,5.1,15.14,,,150.0,0.049,99.9,,,,179.41568,-7.03941,23.20459,55.25912,36.93435,1.42955,78.49601,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1114,1159,6280
Raw,yoohyungseok,Fastball RH Markerless 9,727.03162,912.80518,3729.0522499999997,3729.0522499999997,,2616.552,63.3,73.3,19.59856,19.59856,,,0.0,831.31018,0.0,831.31018,5.1,12.38,,,156.7,0.051,93.0,,,,178.74771,-6.746,22.27399,57.72554,47.5306,1.42054,78.00092,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",947,994,5480
Raw,yunjiseop,Fastball RH Markerless 2,594.14032,786.27466,4498.2876,4498.2876,,3592.3645,56.7,130.0,34.20671,25.18353,,,0.0,475.03049,0.0,475.03049,8.8,27.11,,,206.7,0.122,52.5,,,,185.8342,-13.02056,16.77184,46.67205,37.33317,1.54506,83.09998,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1210,1272,6596
Raw,yunjiseop,Fastball RH Markerless 3,687.3595,745.77856,4598.64014,4598.64014,,3225.39551,43.3,136.7,33.59092,27.76329,,,0.0,427.26294,0.0,427.26294,8.6,27.77,,,193.3,0.115,47.3,,,,186.55252,-11.00001,17.38608,53.05048,44.81978,1.54527,83.11146,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1279,1337,6660
Raw,yunjiseop,Fastball RH Markerless 5,614.77185,783.12903,4475.08643,4475.08643,,3275.87866,50.0,140.0,33.9784,25.29033,,,0.0,261.63712,0.0,261.63712,8.5,25.68,,,200.0,0.117,28.8,,,,188.48532,-12.38426,16.98114,48.64225,45.27111,1.53234,82.41584,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1258,1318,6684
Raw,yunjiseop,Fastball RH Markerless 6,659.80231,839.87732,4928.64404,4928.64404,,3697.42676,60.0,140.0,32.35523,24.78316,,,0.0,611.22717,0.0,611.22717,7.2,26.37,,,200.0,0.101,68.3,,,,188.50343,-9.08951,20.80615,48.99348,46.77633,1.56176,83.99799,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1338,1398,7024
Raw,yunjiseop,Fastball RH Markerless 7,635.60297,802.88367,5161.03662,5161.03662,,3147.35083,56.7,140.0,37.30157,26.05409,,,0.0,624.01282,0.0,624.01282,7.3,27.23,,,210.0,0.105,69.2,,,,185.43007,-13.46373,18.60476,48.15775,43.98035,1.55077,83.40728,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1431,1494,7412
Raw,yunjiseop,Fastball RH Markerless 9,674.99292,736.04321,4776.32373,4776.32373,,3262.90967,60.0,130.0,36.27093,28.75537,,,0.0,577.60431,0.0,577.60431,7.1,27.43,,,196.7,0.108,64.6,,,,188.46709,-12.41666,15.35937,50.87234,43.97425,1.56433,84.13634,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1367,1426,7132
